id,name,Target_Disorder,Indication,Side_Effects,Substitutes,Chemical Class,Therapeutic Class,Action Class,Habit Forming
67645,dozep 75mg tablet,"Anxiety, Depression","Treatment of Anxiety disorder; Treatment of $name is thought to work by affecting the balance of certain chemicals (such as serotonin) in the brain. It helps improve mood and feelings of wellbeing, relieves anxiety and tension, helps you sleep better, and increases your energy level. It is used to treat depression that is unresponsive to other medicines. You need to take it regularly as it is prescribed for it to be most effective and should not stop taking it suddenly. Depression","Blurred vision, Constipation, Difficulty in urination, Dryness in mouth, Increased heart rate, Orthostatic hypotension (sudden lowering of blood pressure on standing), Weight gain","Exodep 75mg Tablet, Zedip 75mg Tablet, Dosul 75mg Tablet, Elate 75mg Tablet, Thiepin 75mg Tablet",Dibenzoxepin Derivative,NEURO CNS,Tricyclic antidepressants,No
72869,dpram 10mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Panic disorder,"Anorgasmia (decreased orgasm) in women, Decreased libido, Delayed ejaculation, Fatigue, Increased sweating, Insomnia (difficulty in sleeping), Nausea, Sleepiness","S Citadep 10 Tablet, Escigress 10 Tablet, S-Celepra 10 Tablet, Citalin 10 Tablet, Rexipra 10 Tablet",Phenylbutylamine Derivative,NEURO CNS,Selective Seretonin Reuptake inhibitors (SSRIs),No
76413,dr best duloxetine 30 tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
69409,druthip 25mg tablet,"Anxiety, Depression","Treatment of Anxiety disorder; Treatment of $name is thought to work by affecting the balance of certain chemicals (such as serotonin) in the brain. It helps improve mood and feelings of wellbeing, relieves anxiety and tension, helps you sleep better, and increases your energy level. It is used to treat depression that is unresponsive to other medicines. You need to take it regularly as it is prescribed for it to be most effective and should not stop taking it suddenly. Depression","Blurred vision, Constipation, Difficulty in urination, Dryness in mouth, Increased heart rate, Orthostatic hypotension (sudden lowering of blood pressure on standing), Weight gain","Exodep 25mg Tablet, Elate 25mg Tablet, DO RE ME 25mg Tablet, Gazopin 25mg Tablet, Betadoth 25mg Tablet",Dibenzoxepin Derivative,NEURO CNS,Tricyclic antidepressants,No
69280,druthip 50mg tablet,"Anxiety, Depression","Treatment of Anxiety disorder; Treatment of $name is thought to work by affecting the balance of certain chemicals (such as serotonin) in the brain. It helps improve mood and feelings of wellbeing, relieves anxiety and tension, helps you sleep better, and increases your energy level. It is used to treat depression that is unresponsive to other medicines. You need to take it regularly as it is prescribed for it to be most effective and should not stop taking it suddenly. Depression","Blurred vision, Constipation, Difficulty in urination, Dryness in mouth, Increased heart rate, Orthostatic hypotension (sudden lowering of blood pressure on standing), Weight gain","Dothitab 50mg Tablet, Elate 50mg Tablet, Dothipop 50mg Tablet, Dotidep 50mg Tablet, Octive 50mg Tablet",Dibenzoxepin Derivative,NEURO CNS,Tricyclic antidepressants,No
71101,druthip 75mg tablet,"Anxiety, Depression","Treatment of Anxiety disorder; Treatment of $name is thought to work by affecting the balance of certain chemicals (such as serotonin) in the brain. It helps improve mood and feelings of wellbeing, relieves anxiety and tension, helps you sleep better, and increases your energy level. It is used to treat depression that is unresponsive to other medicines. You need to take it regularly as it is prescribed for it to be most effective and should not stop taking it suddenly. Depression","Blurred vision, Constipation, Difficulty in urination, Dryness in mouth, Increased heart rate, Orthostatic hypotension (sudden lowering of blood pressure on standing), Weight gain","Zedip 75mg Tablet, Dosul 75mg Tablet, Elate 75mg Tablet, Thiepin 75mg Tablet, Dotidep 75mg Tablet",Dibenzoxepin Derivative,NEURO CNS,Tricyclic antidepressants,No
67302,dt 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet, Duloxin 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
69061,dt 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70520,dtn 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
74766,dubalta 60mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Diligo 60mg Tablet, DXT 60mg Tablet, Loxet 60mg Tablet, Duloxis 60mg Tablet, Daxtin 60mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
69918,ducent 20 tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
69307,ducent 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet, Ddl 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
68564,ducon 20 tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70631,duflect 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
72486,duflect 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70556,dul 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
68876,dulamat 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70131,dulamat 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
66411,dulane 20 capsule dr,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duxet 20 Capsule DR, Duliva 20mg Capsule DR, Duzela 20 Capsule DR, Delok 20 Capsule DR, Dulot 20 Capsule DR",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
66609,dulane 30 capsule dr,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duliva 30mg Capsule DR, Duzela 30 Capsule DR, Delok 30 Capsule DR, Dulot 30 Capsule DR",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70006,dulane 40mg capsule,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dulot 40mg Capsule, Duleve 40mg Capsule, Duletin 40mg Capsule, Duxet 40mg Capsule, Ulozet 40mg Capsule",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
68891,dularo 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
70803,dularo 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
68440,dulata 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
69714,dulata 30mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Duloxee 30 Tablet, Dumax 30mg Tablet, Ducent 30mg Tablet, Duloren 30mg Tablet, Loxijas 30mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
75940,dulata 40mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dultin 40mg Tablet, DXT 40 Tablet, Ambidext 40 Tablet, Jolydep 40mg Tablet, Daxtin 40mg Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
68509,dulax 20mg tablet,"Anxiety, Depression",Treatment of Depression; Treatment of Anxiety disorder; Treatment of Diabetic nerve pain; Treatment of Fibromyalgia; Treatment of Neuropathic pain,"Dizziness, Dryness in mouth, Headache, Nausea, Sleepiness","Dt 20mg Tablet, D Zire 20mg Tablet, Doxebal 20mg Tablet, Duloren 20 Tablet, Duloxee 20 Tablet",Naphthalene Derivative,NEURO CNS,Serotonin-norepinephrine reuptake inhibitors (SNRIs),No
